1086319288,-515396076,-1069149062
1086324736,0,-1068498944
1086313472,0,-1068630016
1086324736,0,-1068498944
1086316666,0,-1070596096
1086325145,-1546188227,-1069138576
1086317568,0,-1069023232
1086326784,0,-1069154304
1086320640,0,-1068892160
1086329589,0,-1069285376
1086326702,0,-1068761088
1086316544,2061584302,-1068519916
1086327296,0,-1069154304
1086315520,0,-1069809664
1086326681,0,-1068630016
1086323097,1202590843,-1069253919
1086316544,0,-1068630016
1086320640,0,-1069154304
1086313472,0,-1069285376
1086325391,0,-1068433408
1086321459,-1546188227,-1069138576
1086312448,0,-1069809664
1086315520,0,-1068761088
1086316544,0,-1070333952
1086323752,0,-1068433408
1086327562,1202590843,-1069516063
1086319616,0,-1069154304
1086327296,0,-1068498944
1086321664,0,-1068761088
1086329630,0,-1069416448
1086318632,171798692,-1070554153
1086321664,0,-1069809664
1086318592,0,-1068892160
1086321664,0,-1069023232
1086321213,0,-1069285376
1086315397,0,-1068761088
1086325760,-1030792151,-1069143819
1086317568,0,-1068630016
1086317568,0,-1069547520
1086320721,0,-1070333952
1086317854,1546188227,-1069170033
1086322688,0,-1068892160
1086322688,0,-1068367872
1086314496,0,-1069023232
1086318223,0,-1068498944
1086307532,515396076,-1068504187
1086319616,0,-1069154304
1086313472,0,-1068761088
1086316544,0,-1070071808
1086318837,0,-1069154304
1086318428,-1030792151,-1069143819
1086308352,0,-1069809664
1086331904,0,-1068761088
1086296064,0,-1069154304
1086325473,0,-1068498944
1086317199,0,-1068892160
1086326272,-1030792151,-1069143819
1086325760,0,-1068498944
1086325248,0,-1069809664
1086318632,0,-1069154304
1086318551,-1202590843,-1068661474
1086313472,0,-1069547520
1086323712,0,-1070071808
1086321664,0,-1069154304
1086325657,0,-1068630016
1086318755,-1717986918,-1068918375
1086315520,0,-1068892160
1086325248,0,-1069285376
1086324736,0,-1070071808
1086317608,0,-1069154304
1086325534,1030792151,-1069426934
1086321664,0,-1069154304
1086321664,0,-1069547520
1086315520,0,-1068498944
1086325719,0,-1069285376
1086312570,-171798692,-1068671960
1086319616,0,-1068433408
1086313472,0,-1069285376
1086321664,0,-1069809664
1086323957,0,-1069154304
1086315192,1546188227,-1068776817
1086323712,0,-1069154304
1086331392,0,-1068433408
1086312448,0,-1069809664
1086325739,0,-1069154304
1086309662,343597384,-1068939346
1086318592,0,-1068302336
1086324736,0,-1069154304
1086314496,0,-1068761088
1086325739,0,-1068761088
1086309908,-515396076,-1069149062
1086311424,0,-1068367872
1086323712,0,-1069809664
1086322688,0,-1069416448
1086325882,0,-1069285376
1086314782,1889785610,-1068496323
1086325248,0,-1069809664
1086324736,0,-1068302336
1086317568,0,-1069547520
1086322769,0,-1068761088
1086320803,1030792151,-1069164790
1086321664,0,-1069154304
1086327808,0,-1068630016
1086319616,0,-1069809664
1086328094,0,-1069154304
1086309539,-1717986918,-1068918375
1086318592,0,-1069023232
1086323712,0,-1068761088
1086324736,0,-1069285376
1086326743,0,-1069285376
1086321377,-1030792151,-1069143819
1086317568,0,-1070333952
1086329856,0,-1069023232
1086313472,0,-1069154304
1086328217,0,-1068498944
1086321500,1030792151,-1069295862
1086314496,0,-1068498944
1086319616,0,-1069023232
1086319616,0,-1069547520
1086319616,0,-1069547520
1086314577,-515396076,-1068886918
1086320640,0,-1068761088
1086325760,0,-1068892160
1086310400,0,-1069154304
1086325207,0,-1069154304
1086320476,0,-1068630016
1086327296,-515396076,-1069411206
1086324736,0,-1069023232
1086320640,0,-1069285376
1086311096,0,-1069023232
1086315397,515396076,-1068897403
1086320640,0,-1069023232
1086327808,0,-1069285376
1086318592,0,-1068892160
1086324162,0,-1069154304
1086314700,-515396076,-1069280134
1086313472,0,-1070071808
1086320640,0,-1069547520
1086312448,0,-1068630016
1086325719,0,-1069416448
1086314373,0,-1068630016
1086331904,1546188227,-1068907889
1086329344,0,-1068630016
1086312448,0,-1069023232
1086325248,0,-1068302336
1086309826,-1546188227,-1069269648
1086309376,0,-1068892160
1086322688,0,-1068892160
1086326784,0,-1069547520
1086323671,0,-1069285376
1086320599,-1546188227,-1069400720
1086316544,0,-1069023232
1086315520,0,-1069154304
1086312448,0,-1069023232
1086319534,0,-1069023232
1086319493,515396076,-1069290619
1086324736,0,-1068761088
1086321664,0,-1068367872
1086315520,0,-1068761088
1086319083,0,-1068892160
1086324162,-515396076,-1068886918
1086309376,0,-1069023232
1086324736,0,-1068433408
1086319616,0,-1069023232
1086308925,0,-1069023232
1086317813,-2061584302,-1069264405
1086322688,0,-1069154304
1086324736,0,-1068761088
1086325248,0,-1069285376
1086314782,0,-1069023232
1086309498,0,-1069416448
1086327808,-1889785610,-1070533182
1086310400,0,-1068892160
1086326272,0,-1069285376
1086329323,1030792151,-1069033718
1086326272,0,-1069416448
1086326784,0,-1069154304
1086325760,0,-1069285376
1086307328,0,-1068630016
1086325821,-2061584302,-1069395477
1086323712,0,-1069285376
1086323712,0,-1069023232
1086325760,0,-1069023232
1086320599,0,-1068892160
1086313472,1374389535,-1070522696
1086316544,0,-1068367872
1086328320,0,-1068433408
1086315520,0,-1069285376
1086328156,0,-1069285376
1086318305,-1546188227,-1069400720
1086306304,0,-1069023232
1086323712,0,-1068433408
1086323712,0,-1068892160
1086313922,0,-1069023232
1086313635,-1546188227,-1069138576
1086323712,0,-1069023232
1086325248,0,-1068892160
1086314496,0,-1070071808
1086320680,0,-1069809664
1086331514,-687194767,-1068797789
1086325248,0,-1069416448
1086326784,0,-1068892160
1086322688,0,-1068892160
1086326128,0,-1069154304
1086322401,515396076,-1069028475
1086315520,0,-1068630016
1086326272,0,-1068433408
1086311424,0,-1068630016
1086330163,0,-1068498944
1086321254,-1030792151,-1069143819
1086326784,0,-1068761088
1086321664,0,-1068892160
1086310400,0,-1068498944
1086321213,0,-1068892160
1086313431,-1202590843,-1068792546
1086316544,0,-1069547520
1086326272,0,-1069154304
1086309376,0,-1068892160
1086323630,0,-1069809664
1086314782,0,-1068892160
1086316544,-1202590843,-1068792546
1086317568,0,-1069154304
1086318592,0,-1069285376
1086331105,0,-1070071808
1086323548,2061584302,-1069568492
1086324736,0,-1069547520
1086326784,0,-1069154304
1086320640,0,-1069809664
1086319820,0,-1068498944
1086324654,515396076,-1069028475
1086313472,0,-1069416448
1086328832,0,-1069154304
1086316544,0,-1069154304
1086314700,0,-1069154304
1086326517,-2061584302,-1069395477
1086317568,0,-1068630016
1086320640,0,-1069547520
1086325760,0,-1069416448
1086323466,0,-1068498944
1086324695,-687194767,-1069059933
1086309376,0,-1069154304
1086326272,0,-1069023232
1086314496,0,-1068892160
1086325043,0,-1068761088
1086313840,1030792151,-1069033718
1086319616,0,-1071644672
1086319616,0,-1068761088
1086318592,0,-1069023232
1086325575,0,-1068761088
1086326558,-2061584302,-1069526549
1086320640,0,-1070071808
1086314496,0,-1069154304
1086325248,0,-1069023232
1086331146,0,-1069285376
1086320680,-2061584302,-1069788693
1086317568,0,-1069809664
1086320640,0,-1069416448
1086312448,0,-1070333952
1086324879,0,-1069285376
1086321049,-2061584302,-1069788693
1086307328,0,-1069547520
1086319616,0,-1070071808
1086311424,0,-1069547520
1086327275,0,-1068433408
1086318551,-1889785610,-1070271038
1086327296,0,-1069285376
1086327296,0,-1068892160
1086317568,0,-1069023232
1086319656,0,-1068892160
1086315438,-515396076,-1068886918
1086318592,0,-1068892160
1086319616,0,-1068630016
1086318592,0,-1070071808
1086323548,0,-1068630016
1086309785,515396076,-1069028475
1086321664,0,-1068892160
1086324736,0,-1068761088
1086323712,0,-1069416448
1086319820,0,-1068498944
1086312488,-1030792151,-1069405963
1086311424,0,-1068630016
1086328832,0,-1068433408
1086300160,0,-1069416448
1086330593,0,-1069154304
1086323834,-515396076,-1068624774
1086315520,0,-1069023232
1086326784,0,-1068761088
1086319616,0,-1069416448
1086317240,0,-1068236800
1086320517,1374389535,-1068556616
1086328832,0,-1068892160
1086325248,0,-1068892160
1086310400,0,-1068892160
1086323630,0,-1069416448
1086316707,1546188227,-1068776817
1086322688,0,-1068892160
1086317568,0,-1070071808
1086319616,0,-1069809664
1086313103,0,-1068761088
1086322401,-1546188227,-1069531792
1086311424,0,-1069154304
1086317568,0,-1069416448
1086309376,0,-1069809664
1086329159,0,-1069023232
1086319902,-1030792151,-1069143819
1086313472,0,-1069547520
1086326784,0,-1068892160
1086318592,0,-1069023232
1086317895,0,-1069547520
1086320721,0,-1069547520
1086323712,-515396076,-1069017990
1086314496,0,-1069809664
1086322688,0,-1068498944
1086328053,0,-1068892160
1086323466,-2061584302,-1068871189
1086324736,0,-1068433408
1086329344,0,-1068630016
1086313472,0,-1068761088
1086324490,0,-1068892160
1086323752,-1030792151,-1069012747
1086322688,0,-1068498944
1086329344,0,-1068892160
1086286848,0,-1070071808
1086335590,0,-1068892160
1086278983,-858993459,-1070281524
1086282752,0,-1070596096
1086342144,0,-1068761088
1086251008,0,-1069154304
1086347980,0,-1069416448
1086284677,1030792151,-1068771574
1086312448,0,-1069154304
1086316544,0,-1068761088
1086323712,0,-1068761088
1086318878,0,-1068761088
1086314618,-2061584302,-1068871189
1086319616,0,-1069285376
1086328320,0,-1069416448
1086319616,0,-1069809664
1086325575,0,-1069285376
1086316830,1717986918,-1069521306
1086316544,0,-1069416448
1086328832,0,-1068892160
1086323712,0,-1069416448
1086318059,0,-1068761088
1086318551,-1030792151,-1069143819
1086316544,0,-1068761088
1086322688,0,-1069154304
1086337536,0,-1066385408
1086328279,0,1079181312
1086328791,-171798692,1079139368
1086317568,0,-1068892160
1086331904,0,-1068761088
1086323712,0,-1071120384
1086294876,0,-1068630016
1086327930,2061584302,-1069437420
1086304256,0,-1069416448
1086388224,0,1077673984
1086349312,0,1083072512
1086234501,0,1082802176
1086381322,-1889785610,-1064864318
1086540800,0,-1064013824
1086632448,0,1082400768
1086749696,0,1083240448
1086719672,0,1080721408
1086577561,1202590843,1081735905
1086504448,0,1083490304
1086436864,0,1081409536
1086262272,0,-1067450368
1085824778,0,1083146240
1084904325,-687194767,1081864355
1084876800,0,1080164352
1085705216,0,1081507840
1086041088,0,1083445248
1086495047,0,1084499968
1086858117,-2061584302,1084713451
1086869504,0,-1067057152
1086622208,0,1081802752
1086345216,0,1084409856
1085385400,0,1081819136
1084923985,-1030792151,-1063683851
1085997056,0,-1063354368
1086381056,0,1082286080
1086578176,0,1085253632
1086822809,0,1085212672
1086823096,-1717986918,1084234137
1086669312,0,-1066500096
1086403584,0,1079967744
1086000128,0,1083252736
1085538140,0,1083121664
1085401620,1546188227,1081229967
1085927424,0,-1064902656
1086490624,0,-1066729472
1086432256,0,1084403712
1086481899,0,1085927424
1086827909,-1546188227,1085542768
1086874112,0,1081245696
1086724608,0,1079967744
1086414336,0,1083170816
1086067138,0,1083269120
1085786562,-858993459,-1066775348
1086196736,0,1081344000
1086417920,0,1082318848
1086333952,0,1082138624
1086085283,0,1081851904
1085627514,-343597384,1082374225
1085607936,0,1081278464
1086002176,0,1081802752
1086357504,0,1083695104
1086511452,0,1084432384
1086554255,-171798692,1083972648
1086359040,0,1084018688
1085851648,0,1079377920
1085585408,0,-1063755776
1085927424,0,-1063055360
1086059642,-858993459,-1063035700
1086344192,0,-1064402944
1086343680,0,1078067200
1086333440,0,-1064845312
1086522613,0,-1063620608
1086492917,2061584302,-1063174636
1086405120,0,-1063378944
1086421504,0,-1064214528
1086275584,0,-1063899136
1086436966,0,-1063456768
1086268211,1030792151,-1063405814
1086289920,0,-1064230912
1086201856,0,-1063976960
1086306304,0,-1063747584
1086221230,0,-1062846464
1086334771,0,-1062930432
1086401024,1374389535,-1062990152
1086370816,0,-1063452672
1086391296,0,-1063477248
1086327439,0,-1063522304
1086004019,-343597384,-1063231407
1085875200,0,-1064075264
1085863936,0,-1063448576
1086129152,0,-1063118848
1086323834,0,-1062666240
1086119567,-1889785610,-1062779454
1086242816,0,-1062199296
1086236672,0,-1062488064
1086201856,0,-1062545408
1086362460,0,-1062428672
1086288527,-1546188227,-1062478480
1086226432,0,-1063043072
1086171136,0,-1062658048
1086301184,0,-1062787072
1086268170,0,-1062688768
1086361968,-515396076,-1062622086
1086106624,0,-1062803456
1086090240,0,-1062204416
1086107648,0,-1062572032
1086333132,0,-1063006208
1086302208,-1030792151,-1063937803
1086076928,0,-1063735296
1086168064,0,-1062856704
1086191616,0,-1062787072
1086309294,0,-1062445056
1086205337,-687194767,-1062125405
1085930496,0,-1061919744
1085869056,0,-1062126592
1086052352,0,-1062471680
1086128783,0,-1063145472
1086361845,1546188227,-1063730545
1086421504,0,-1063383040
1086387712,0,-1062881280
1086316544,0,-1062897664
1086293442,0,-1062893568
1086261493,-858993459,-1063297844
1086028800,0,-1064099840
1086187520,0,-1064771584
1086266368,0,-1062924288
1086275706,0,-1062026240
1086138368,515396076,-1061834875
1086128128,0,-1061771264
1086027776,0,-1062181888
1086223360,0,-1062811648
1086259978,0,-1063116800
1086337208,2061584302,-1063211500
1086324736,0,-1062760448
1086170112,0,-1062733824
1086252032,0,-1062979584
1086182359,0,-1063049216
1085953638,-2061584302,-1062903317
1085790208,0,-1062815744
1085791232,0,-1062952960
1085750272,0,-1062725632
1085961461,0,-1062492160
1086147092,-1202590843,-1062018786
1085952000,0,-1061243904
1085869056,0,-1061063168
1085669376,0,-1061562368
1085810032,0,-1061947392
1086243676,-343597384,-1062186927
1086367232,0,-1062596608
1086332416,0,-1062139904
1086290944,0,-1062082560
1086064721,0,-1062148096
1085922672,-1546188227,-1062218384
1085625344,0,-1062104064
1085727744,0,-1061996544
1086085120,0,-1062010880
1086019952,0,-1061578752
1085555261,171798692,-1061154857
1085474816,0,-1061064704
1085889536,0,-1061456896
1086226432,0,-1062157312
1085971619,0,-1062574080
1085762723,-1717986918,-1062088295
1085448192,0,-1061983232
1085410304,0,-1062234112
1085478912,0,-1062311936
1085690757,0,-1062030336
1085766574,171798692,-1061151273
1085337600,0,-1060855296
1085259776,0,-1061074432
1085605888,0,-1061658624
1085962895,0,-1061924864
1085848985,-1030792151,-1061930763
1085606912,0,-1062055936
1085367296,0,-1062169600
1085161472,0,-1062183936
1085116170,0,-1062059008
1085342556,-858993459,-1061903156
1085803520,0,-1061398528
1085644800,0,-1060907008
1085308928,0,-1060862464
1085419970,0,-1061074944
1085432381,1202590843,-1061574943
1085778944,0,-1061758976
1085621248,0,-1061972992
1085580288,0,-1062177792
1085351772,0,-1062498304
1084978708,1374389535,-1062613320
1084389376,0,-1062202368
1085034496,0,-1062022144
1085884416,0,-1061613568
1086240686,0,-1060922880
1085613383,1546188227,-1060615025
1085529088,0,-1060873216
1085564928,0,-1061638144
1085671424,0,-1061786624
1085723525,0,-1062122496
1085476495,-515396076,-1062237062
1085046784,0,-1062318080
1084796928,0,-1062404096
1084751872,0,-1062122496
1085126574,0,-1061834752
1085739991,687194767,-1061398692
1086084096,0,-1060773376
1085431808,0,-1060736512
1085367296,0,-1061091328
1085460930,0,-1061626880
1085436518,-343597384,-1061881775
1085421568,0,-1062096896
1085325312,0,-1062195200
1084948480,0,-1062397952
1084634726,0,-1062512640
1084539863,687194767,-1062194340
1085202432,0,-1061991424
1085962240,0,-1061300224
1086252032,0,-1060600832
1085618339,0,-1060526080
1085367664,-515396076,-1060878726
1085284352,0,-1061659648
1085507584,0,-1061964800
1085540352,0,-1062238208
1085272064,0,-1062256640
1085058416,0,-1062498304
1084579840,1030792151,-1062555894
1084329984,0,-1062187008
1084524544,0,-1062171648
1085714841,0,-1061932032
1086182481,-1546188227,-1060992656
1085539328,0,-1060550656
1085595648,0,-1060784640
1085432832,0,-1061452800
1085526302,0,-1061903360
1085621207,-1546188227,-1061957264
1085556736,0,-1062092800
1085307904,0,-1062346752
1085014016,0,-1062508544
1085039656,0,-1061996544
1085043097,1889785610,-1061616067
1085848576,0,-1061147648
1086028800,0,-1060884992
1085464576,0,-1060812288
1085417922,0,-1061008896
1085314867,-1717986918,-1061467751
1085347840,0,-1061820416
1085372416,0,-1062149120
1084977152,0,-1062647808
1084573532,0,-1062443008
1084456714,-687194767,-1062393693
1084602368,0,-1061758976
1085390848,0,-1061471232
1085942784,0,-1061100544
1085667655,0,-1060782080
1085344276,2061584302,-1060767724
1085118464,0,-1061154816
1085404160,0,-1061736448
1085712384,0,-1061767168
1085548789,0,-1061876736
1085186457,-515396076,-1062041478
1084594176,0,-1062416384
1084407808,0,-1062494208
1084485632,0,-1062169600
1085310976,0,-1061927936
1085813923,1030792151,-1061183734
1085778944,0,-1060672512
1085624320,0,-1060660736
1085469696,0,-1061044224
1085262315,0,-1061365760
1085276938,-515396076,-1061694342
1085555712,0,-1061883904
1085324288,0,-1062083584
1084915712,0,-1062159360
1084601958,0,-1062391808
1084461219,-1546188227,-1062253200
1084647424,0,-1061907456
1085422592,0,-1061719040
1085953024,0,-1061075456
1085920051,0,-1060726272
1085513318,-1030792151,-1060715787
1085349888,0,-1061118976
1085132800,0,-1061737472
1085344768,0,-1061962752
1085344399,0,-1062354944
1084896296,-687194767,-1062645597
1084946432,0,-1062670336
1084780544,0,-1062016000
1085357056,0,-1061572608
1085764485,0,-1061037568
1085734830,-1202590843,-1060747490
1085406208,0,-1060865536
1085406208,0,-1061121024
1085357056,0,-1061423104
1085392855,0,-1061641216
1085412761,1202590843,-1061822751
1085345792,0,-1061989376
